,Month_year,Country,Balance,Combustible Renewables,Hydro,Other Renewables,Solar,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",Wind,value_CDD_18,value_CDD_21,value_Global_Horizontal_Irrandiance,value_HDD_16,value_HDD_18,value_Heat_index,value_Relative_Humidty,value_Temperature,value_Total_Precipitation,"total target (wind, solar, hydro)"
3442,2011-06-01,Portugal,Net Electricity Production,256.4,601.267,0.0,32.342,1580.375,674.866,52.3,14.29,1138655.0,3.65,16.07,19.21,64.73,19.67,0.0146,1308.475
3443,2011-06-01,Slovak Republic,Net Electricity Production,49.539,277.414,0.0,45.414,372.784,0.417,37.1,6.057,834870.0,15.01,37.01,18.0,72.33,17.67,0.1536,323.245
3444,2011-06-01,Slovenia,Net Electricity Production,11.219,485.25,0.0,7.098,503.567,0.0,41.93,5.565,861185.0,3.649,15.28,18.89,73.36,18.54,0.1947,492.348
3445,2011-06-01,Spain,Net Electricity Production,366.784,2123.843,0.0,993.93,6394.434,2909.877,105.3,50.56,1083750.0,6.772,19.3,20.87,58.19,20.25,0.0392,6027.65
3446,2011-06-01,Sweden,Net Electricity Production,541.491,5197.398,0.0,1.524,6083.831,343.418,10.68,0.4542,803935.0,42.86,84.86,15.53,70.61,14.17,0.1304,5542.34
3447,2011-06-01,Switzerland,Net Electricity Production,95.799,3394.612,0.0,15.228,3511.472,5.833,14.34,3.649,782694.0,56.52,97.78,15.22,76.62,12.7,0.2715,3415.6730000000002
3448,2011-06-01,United Kingdom,Net Electricity Production,1068.705,562.502,0.083,31.805,2528.37,865.275,4.453,0.8583,791148.0,75.5,129.1,13.85,79.29,12.56,0.1239,1459.5819999999999
3449,2011-06-01,United States,Net Electricity Production,5100.308,34096.557,0.0,860.81,52237.579,10926.27,166.4,101.3,1006128.0,6.961,15.93,23.51,58.47,19.39,0.09147,45883.637
3450,2012-06-01,Australia,Net Electricity Production,237.591,1654.823,0.0,95.236,2690.651,702.918,2.774,0.6319,537878.0,124.8,179.8,12.1,57.94,14.5,0.03354,2452.977
3451,2012-06-01,Austria,Net Electricity Production,382.856,4785.817,0.0,37.134,5344.402,138.541,48.36,17.86,801401.0,36.61,65.31,17.45,74.46,15.88,0.2318,4961.492
3452,2012-06-01,Belgium,Net Electricity Production,384.052,89.865,0.0,203.71,863.208,185.581,7.462,2.096,692834.0,44.43,91.64,15.19,78.41,14.93,0.1627,479.156
3453,2012-06-01,Canada,Net Electricity Production,671.78,27886.301,2.877,111.648,29426.366,753.76,46.22,18.16,836283.0,40.29,72.12,17.17,72.27,10.78,0.1055,28751.709
3454,2012-06-01,Chile,Net Electricity Production,386.719,2048.801,0.0,0.0,2472.229,36.709,0.08132,3.19e-05,346693.0,233.1,292.3,8.26,66.43,5.311,0.2766,2085.5099999999998
3455,2012-06-01,Czech Republic,Net Electricity Production,193.689,167.14,0.0,255.194,642.035,26.012,41.15,13.13,790641.0,32.52,63.55,17.26,71.71,16.96,0.1391,448.346
3456,2012-06-01,Denmark,Net Electricity Production,262.866,0.881,0.0,13.559,1038.107,760.801,0.04262,0.0,843180.0,88.93,146.4,13.12,78.37,12.99,0.1352,775.241
3457,2012-06-01,Estonia,Net Electricity Production,64.071,3.338,0.0,0.0,92.725,25.316,0.0007352,0.0,851978.0,85.97,144.4,13.19,76.54,13.03,0.1444,28.654
3458,2012-06-01,Finland,Net Electricity Production,669.494,1507.047,0.0,0.838,2203.485,26.106,0.04936,0.0,703300.0,101.2,159.6,12.68,73.95,11.75,0.1467,1533.991
3459,2012-06-01,France,Net Electricity Production,237.213,6906.925,37.698,499.3,8692.872,1007.493,35.31,11.09,846941.0,19.75,49.6,17.53,73.36,17.41,0.1253,8413.718
3460,2012-06-01,Germany,Net Electricity Production,3302.332,2614.609,0.0,3520.083,12640.572,3201.989,17.46,4.137,736375.0,43.84,84.32,15.77,74.22,15.54,0.1474,9336.681
3461,2012-06-01,Greece,Net Electricity Production,14.631,452.088,0.0,198.066,935.29,270.505,206.6,120.1,1181421.0,0.07922,0.4325,24.94,65.13,23.74,0.007096,920.6590000000001
3462,2012-06-01,Hungary,Net Electricity Production,119.86,20.625,0.0,0.932,182.916,41.499,114.8,55.44,916379.0,1.191,8.775,21.58,62.87,21.63,0.1024,63.056000000000004
3463,2012-06-01,Iceland,Net Electricity Production,0.0,994.273,0.0,0.0,1350.697,0.0,0.0,0.0,924773.0,180.1,240.1,9.998,73.07,7.234,0.0478,994.273
3464,2012-06-01,Ireland,Net Electricity Production,31.603,96.224,0.0,0.07,367.371,239.474,0.1044,0.0,653931.0,101.1,160.0,12.67,84.04,12.51,0.2644,335.768
3465,2012-06-01,Italy,Net Electricity Production,932.834,5117.237,0.0,2079.028,9299.094,737.843,139.1,68.13,1072288.0,2.688,6.378,22.47,65.77,21.86,0.05097,7934.108
3466,2012-06-01,Japan,Net Electricity Production,1085.324,8132.683,0.0,544.327,10248.199,296.65,81.06,21.26,737060.0,4.199,11.37,20.34,81.8,19.37,0.3826,8973.66
3467,2012-06-01,Korea,Net Electricity Production,74.213,532.498,0.0,113.119,795.913,76.083,141.5,56.71,852844.0,0.007764,0.2049,22.72,77.44,21.14,0.1431,721.7
3468,2012-06-01,Latvia,Net Electricity Production,11.423,247.023,0.0,0.0,266.823,8.377,0.4252,0.0,824225.0,61.22,112.7,14.26,73.54,14.04,0.1245,255.4
3469,2012-06-01,Lithuania,Net Electricity Production,12.779,72.269,0.0,0.323,119.206,33.835,2.423,0.0,778922.0,52.74,99.59,14.76,73.21,14.69,0.1373,106.427
3470,2012-06-01,Luxembourg,Net Electricity Production,8.447,91.064,0.0,4.828,108.471,4.132,5.31,0.6663,668491.0,51.15,100.6,14.82,80.83,14.67,0.1713,100.024
3471,2012-06-01,Mexico,Net Electricity Production,68.94,2850.297,0.0,5.797,3680.612,305.595,149.3,89.26,1029149.0,2.993,13.4,23.17,58.14,25.54,0.1623,3161.6890000000003
3472,2012-06-01,Netherlands,Net Electricity Production,544.303,11.818,0.0,25.854,986.563,404.588,5.74,0.9399,728262.0,53.65,102.8,14.76,77.47,14.58,0.1597,442.26
3473,2012-06-01,New Zealand,Net Electricity Production,51.5,1676.297,0.0,0.282,2409.252,184.126,0.0003005,0.0,247964.0,191.6,251.5,9.617,80.5,7.025,0.1698,1860.705
3474,2012-06-01,Norway,Net Electricity Production,25.635,10074.681,0.0,0.0,10171.762,71.446,0.0,0.0,767630.0,143.6,203.1,11.23,73.74,8.76,0.1313,10146.127
3475,2012-06-01,Poland,Net Electricity Production,799.143,219.156,0.0,0.153,1276.846,258.394,28.41,7.893,744138.0,33.74,67.21,16.71,73.99,16.4,0.1473,477.70300000000003
3476,2012-06-01,Portugal,Net Electricity Production,224.281,478.114,0.0,41.518,1489.512,734.432,44.3,13.74,1050251.0,3.585,18.18,18.87,67.63,19.66,0.03368,1254.064
3477,2012-06-01,Slovak Republic,Net Electricity Production,53.659,383.01,0.0,48.503,485.672,0.5,62.91,26.56,800566.0,17.97,41.57,18.72,71.89,18.35,0.1631,432.013
3478,2012-06-01,Slovenia,Net Electricity Production,11.087,385.216,0.0,16.98,413.283,0.0,79.4,31.37,910639.0,3.628,16.04,20.13,70.93,19.8,0.1685,402.196
3479,2012-06-01,Spain,Net Electricity Production,399.971,2369.577,0.0,1292.349,7520.781,3458.884,137.9,68.35,1109703.0,3.403,10.25,22.26,53.3,21.55,0.03352,7120.81
3480,2012-06-01,Sweden,Net Electricity Production,606.338,6214.484,0.0,2.633,7253.012,429.557,0.03177,0.0,748208.0,104.2,163.1,12.56,74.21,10.81,0.1551,6646.674
3481,2012-06-01,Switzerland,Net Electricity Production,113.614,4486.675,0.0,33.8,4641.422,7.333,24.39,5.315,816632.0,45.78,79.94,16.15,76.41,13.81,0.2867,4527.808
3482,2012-06-01,United Kingdom,Net Electricity Production,1174.426,475.884,0.333,144.362,3175.575,1380.57,1.26,0.0,670170.0,86.27,142.8,13.28,82.42,12.16,0.2031,2000.816
3483,2012-06-01,United States,Net Electricity Production,4996.945,28526.384,0.0,1291.631,48100.022,12006.019,163.2,96.82,1046448.0,6.569,14.16,23.29,54.5,20.11,0.07828,41824.034
3484,2013-06-01,Australia,Net Electricity Production,246.108,1592.951,0.0,142.383,2576.942,595.417,4.89,1.562,487891.0,117.0,170.6,12.48,62.73,15.74,0.04502,2330.751
3485,2013-06-01,Austria,Net Electricity Production,339.97,4325.454,0.0,68.919,5010.049,275.682,40.7,17.41,810533.0,69.52,106.1,15.85,74.43,14.12,0.2483,4670.054999999999
3486,2013-06-01,Belgium,Net Electricity Production,328.537,159.305,0.0,355.635,1116.445,272.968,13.73,3.256,755900.0,48.61,93.26,15.35,75.99,15.08,0.08926,787.9080000000001
3487,2013-06-01,Canada,Net Electricity Production,663.172,28888.708,0.425,180.372,30725.628,992.951,23.95,6.425,908900.0,42.28,78.7,16.17,70.2,10.2,0.09277,30062.031
3488,2013-06-01,Chile,Net Electricity Production,514.097,1325.69,0.0,0.347,1874.462,34.328,0.04659,0.005541,341123.0,253.7,313.4,7.554,68.7,5.811,0.2967,1360.365
3489,2013-06-01,Czech Republic,Net Electricity Production,242.162,376.379,0.0,260.134,913.12,34.445,38.22,16.42,752138.0,53.24,88.79,16.33,75.81,16.03,0.2024,670.9580000000001
3490,2013-06-01,Denmark,Net Electricity Production,219.144,0.773,0.0,69.002,1159.064,870.145,1.161,0.0,880824.0,51.31,104.9,14.54,79.0,14.29,0.1101,939.92
3491,2013-06-01,Estonia,Net Electricity Production,43.79,1.408,0.0,0.0,68.782,23.584,27.8,3.503,883236.0,16.09,43.69,17.47,74.77,17.15,0.07844,24.992
3492,2013-06-01,Finland,Net Electricity Production,649.23,990.0,0.0,0.872,1676.102,36.0,22.36,3.232,768148.0,32.31,66.13,16.54,72.2,15.67,0.1255,1026.872
3493,2013-06-01,France,Net Electricity Production,164.052,7442.828,34.042,643.679,9470.65,1179.281,20.61,4.533,855295.0,28.44,65.14,16.52,73.19,16.13,0.09337,9265.788
3494,2013-06-01,Germany,Net Electricity Production,3420.037,2543.644,0.0,4525.33,14156.606,3662.918,25.45,10.72,798241.0,47.92,86.87,15.96,73.61,15.75,0.1351,10731.892
3495,2013-06-01,Greece,Net Electricity Production,17.108,402.087,0.0,471.119,1143.242,252.928,161.7,82.36,1124860.0,0.852,2.938,23.35,67.4,22.4,0.03566,1126.134
3496,2013-06-01,Hungary,Net Electricity Production,134.774,20.082,0.0,3.006,218.753,60.891,89.53,46.01,877241.0,12.08,31.76,20.1,70.66,19.98,0.09855,83.979
3497,2013-06-01,Iceland,Net Electricity Production,0.0,1013.925,0.0,0.0,1406.443,0.159,0.0,0.0,789938.0,192.7,252.7,9.577,80.29,8.176,0.1025,1014.084
3498,2013-06-01,Ireland,Net Electricity Production,40.695,48.717,0.0,0.075,337.485,247.998,0.0,0.0,767262.0,76.76,136.1,13.46,80.13,13.29,0.1048,296.78999999999996
3499,2013-06-01,Italy,Net Electricity Production,1131.798,6426.638,0.0,2650.51,11628.226,988.064,83.48,31.59,1049618.0,6.405,16.4,20.27,68.47,19.47,0.07061,10065.212
3500,2013-06-01,Japan,Net Electricity Production,1087.777,8064.023,0.0,1106.434,10622.937,192.177,112.5,41.18,752316.0,2.158,6.183,21.62,82.4,20.31,0.264,9362.634
3501,2013-06-01,Korea,Net Electricity Production,89.89,768.473,40.25,163.873,1158.153,95.667,140.5,57.34,822162.0,0.009303,0.2346,22.69,80.42,21.35,0.1583,1028.013
3502,2013-06-01,Latvia,Net Electricity Production,10.343,253.057,0.0,0.009,269.506,6.097,32.74,5.606,868061.0,10.05,34.12,17.95,72.88,17.71,0.08293,259.163
3503,2013-06-01,Lithuania,Net Electricity Production,10.55,99.283,0.0,6.668,142.501,26.0,38.1,7.74,851995.0,8.959,32.65,18.18,70.87,18.13,0.09512,131.951
3504,2013-06-01,Luxembourg,Net Electricity Production,2.042,109.307,0.0,9.301,126.877,6.227,20.4,7.865,798706.0,58.76,103.0,15.25,75.39,15.08,0.1285,124.83500000000001
3505,2013-06-01,Mexico,Net Electricity Production,106.378,2167.492,0.0,8.946,3113.719,347.324,151.3,90.11,1031905.0,1.96,10.68,23.33,59.27,25.61,0.1477,2523.762
3506,2013-06-01,Netherlands,Net Electricity Production,467.397,10.934,0.0,52.244,986.885,456.31,9.176,2.173,787323.0,50.75,98.51,15.02,76.82,14.71,0.09721,519.4879999999999
3507,2013-06-01,New Zealand,Net Electricity Production,52.191,1997.958,0.0,0.404,2686.821,138.132,0.0,0.0,217488.0,171.6,231.6,10.28,83.82,7.9,0.2292,2136.494
3508,2013-06-01,Norway,Net Electricity Production,32.275,9204.119,0.0,0.0,9330.642,94.248,0.1081,0.0006529,734072.0,100.4,159.1,12.7,75.46,11.04,0.1879,9298.367
3509,2013-06-01,Poland,Net Electricity Production,503.587,284.767,0.0,0.153,1095.714,307.207,35.2,10.22,787607.0,21.13,49.13,17.54,75.39,17.51,0.1575,592.127
3510,2013-06-01,Portugal,Net Electricity Production,249.249,852.904,0.0,49.489,1960.469,794.327,52.69,22.46,1104312.0,10.54,34.45,18.61,62.32,19.16,0.02023,1696.72
3511,2013-06-01,Slovak Republic,Net Electricity Production,53.585,538.277,0.0,67.263,659.625,0.5,55.57,23.78,810742.0,31.02,59.54,17.92,76.61,17.66,0.1569,606.0400000000001
3512,2013-06-01,Slovenia,Net Electricity Production,7.892,527.254,0.0,31.009,566.507,0.352,56.88,24.67,921174.0,17.16,43.66,18.46,69.58,18.11,0.1221,558.615
3513,2013-06-01,Spain,Net Electricity Production,462.865,3402.446,0.0,1541.105,9214.266,3807.85,76.57,28.82,1093361.0,10.57,25.36,19.71,58.79,18.85,0.0492,8751.401
3514,2013-06-01,Sweden,Net Electricity Production,539.054,3629.563,0.0,4.851,4712.783,539.315,1.33,0.0002359,742795.0,44.08,95.0,14.88,75.61,13.41,0.1462,4173.729
3515,2013-06-01,Switzerland,Net Electricity Production,119.264,3983.604,0.0,59.245,4169.613,7.5,20.98,8.448,852547.0,79.67,122.5,14.62,75.0,11.91,0.2246,4050.3489999999997
3516,2013-06-01,United Kingdom,Net Electricity Production,1439.995,397.533,0.417,249.752,3821.17,1733.473,0.4286,0.0,762682.0,74.14,131.5,13.63,79.67,12.73,0.07657,2380.758
3517,2013-06-01,United States,Net Electricity Production,5165.739,29237.814,0.0,1557.684,51086.74,13783.929,159.9,91.41,1009773.0,4.176,10.98,23.36,58.73,20.06,0.1026,44579.426999999996
3518,2014-06-01,Australia,Net Electricity Production,272.38,1735.665,0.0,164.257,3263.385,1091.0,5.309,1.5,546236.0,98.83,151.1,13.14,56.17,15.51,0.02086,2990.922
3519,2014-06-01,Austria,Net Electricity Production,359.742,4080.004,0.0,86.074,4713.396,187.546,30.76,9.602,908782.0,38.4,72.4,16.61,67.98,14.77,0.1446,4353.624
3520,2014-06-01,Belgium,Net Electricity Production,228.222,95.788,0.0,409.307,898.948,165.631,11.6,1.564,848243.0,26.18,69.41,16.07,72.26,15.89,0.09883,670.726
3521,2014-06-01,Canada,Net Electricity Production,860.141,27527.939,1.795,265.56,29879.228,1223.793,27.08,5.09,895628.0,33.89,66.01,16.7,69.32,10.01,0.09909,29017.291999999998
3522,2014-06-01,Chile,Net Electricity Production,445.659,1640.516,0.0,31.255,2211.73,94.3,0.02253,4.842e-07,352622.0,282.5,342.2,6.594,67.34,5.136,0.265,1766.0710000000001
3523,2014-06-01,Colombia,Net Electricity Production,110.987,3513.389,0.0,0.697,3633.158,8.085,118.2,68.28,579837.0,19.76,37.68,21.82,86.44,23.9,0.5188,3522.1710000000003
3524,2014-06-01,Czech Republic,Net Electricity Production,350.703,182.355,0.0,308.435,866.356,24.863,29.01,10.77,887528.0,31.76,70.92,16.6,62.36,16.33,0.06866,515.653
3525,2014-06-01,Denmark,Net Electricity Production,174.702,0.742,0.0,94.794,908.281,638.043,1.055,0.0,945417.0,33.49,85.84,15.17,75.55,15.11,0.06181,733.579
3526,2014-06-01,Estonia,Net Electricity Production,57.789,2.022,0.0,0.0,94.724,34.913,5.081,0.2248,782129.0,95.62,149.3,13.19,78.69,13.22,0.1412,36.934999999999995
3527,2014-06-01,Finland,Net Electricity Production,669.76,1281.913,0.0,0.974,2004.819,52.172,4.59,0.4975,744114.0,112.7,166.3,12.61,71.29,11.55,0.1006,1335.059
3528,2014-06-01,France,Net Electricity Production,244.947,5146.497,39.552,798.621,7202.647,966.79,44.29,12.61,967010.0,11.47,34.16,18.34,66.25,18.17,0.07958,6911.908
3529,2014-06-01,Germany,Net Electricity Production,3642.875,1818.589,0.0,5311.582,13535.704,2758.809,24.71,9.152,860383.0,28.23,69.04,16.52,68.2,16.24,0.08012,9888.98
3530,2014-06-01,Greece,Net Electricity Production,16.307,416.661,0.0,366.753,1080.131,280.41,157.9,79.52,1095783.0,0.7713,2.755,23.18,68.87,22.2,0.04071,1063.824
3531,2014-06-01,Hungary,Net Electricity Production,198.431,18.682,0.0,8.662,261.698,35.923,72.84,27.92,927699.0,1.528,11.76,20.04,57.11,20.08,0.05538,63.266999999999996
3532,2014-06-01,Iceland,Net Electricity Production,0.0,1008.051,0.0,0.0,1412.847,0.2,0.0,0.0,673259.0,150.3,210.3,10.99,83.55,9.459,0.1166,1008.2510000000001
3533,2014-06-01,Ireland,Net Electricity Production,32.679,32.528,0.0,0.314,267.832,202.311,0.4384,0.0,800345.0,51.28,107.7,14.42,78.94,14.22,0.09085,235.153
3534,2014-06-01,Italy,Net Electricity Production,1407.938,6278.93,0.0,2639.297,11686.65,899.331,107.3,41.6,1025176.0,4.124,9.247,21.28,68.34,20.49,0.1013,9817.558
3535,2014-06-01,Japan,Net Electricity Production,999.196,8054.117,0.0,2002.573,11581.872,354.677,110.2,36.18,752254.0,1.547,4.685,21.55,82.34,20.14,0.2742,10411.367
3536,2014-06-01,Korea,Net Electricity Production,114.087,658.736,41.0,261.683,1170.923,95.417,120.7,38.93,820159.0,0.009097,0.2223,22.01,79.07,20.88,0.1025,1015.836
3537,2014-06-01,Latvia,Net Electricity Production,31.839,119.061,0.0,0.011,160.571,9.66,4.278,0.07475,763952.0,72.46,122.7,14.05,78.86,13.81,0.1601,128.732
3538,2014-06-01,Lithuania,Net Electricity Production,28.205,84.0,0.0,8.168,156.544,36.171,1.804,0.0,759525.0,62.26,107.7,14.47,75.72,14.38,0.1409,128.339
3539,2014-06-01,Luxembourg,Net Electricity Production,9.413,83.555,0.0,11.951,108.84,3.921,22.37,6.829,914808.0,24.85,65.24,16.57,65.61,16.38,0.05535,99.427
3540,2014-06-01,Mexico,Net Electricity Production,119.32,3976.391,0.0,18.544,4830.175,234.459,143.6,85.17,983041.0,2.587,12.89,23.07,62.14,25.62,0.1803,4229.394
3541,2014-06-01,Netherlands,Net Electricity Production,375.885,2.927,0.0,89.168,683.03,215.05,9.12,0.9085,847509.0,24.56,71.89,15.91,75.57,15.76,0.07615,307.14500000000004
3542,2014-06-01,New Zealand,Net Electricity Production,49.818,2218.031,0.0,1.437,3016.996,165.562,1.011e-07,0.0,218388.0,129.0,188.7,11.71,83.6,9.424,0.2232,2385.0299999999997
3543,2014-06-01,Norway,Net Electricity Production,18.927,10274.371,0.0,0.0,10401.249,107.951,1.35,0.0,815528.0,93.35,146.6,13.16,70.78,10.08,0.1092,10382.321999999998
3544,2014-06-01,Poland,Net Electricity Production,792.155,199.738,0.0,1.068,1420.291,427.33,18.84,4.735,821497.0,39.13,80.63,15.94,71.17,15.8,0.09686,628.136
3545,2014-06-01,Portugal,Net Electricity Production,273.578,789.608,0.0,64.057,1834.072,691.579,41.39,14.01,1075948.0,3.203,18.99,18.75,66.96,19.2,0.03811,1545.244
3546,2014-06-01,Slovak Republic,Net Electricity Production,92.451,280.579,0.0,68.293,441.823,0.5,37.41,11.8,911433.0,28.1,57.16,17.34,62.59,16.92,0.0714,349.372
3547,2014-06-01,Slovenia,Net Electricity Production,8.599,504.555,0.0,36.525,550.03,0.351,48.88,14.94,906208.0,7.8,28.29,18.69,68.47,18.33,0.1772,541.431
3548,2014-06-01,Spain,Net Electricity Production,468.36,2675.296,0.0,1598.467,8001.847,3259.724,100.6,37.13,1097123.0,2.696,9.022,21.05,56.99,20.2,0.0454,7533.487000000001
3549,2014-06-01,Sweden,Net Electricity Production,630.792,5347.387,0.0,6.514,6583.75,599.057,1.221,0.0005595,803658.0,76.97,130.8,13.68,70.71,11.87,0.11,5952.958
3550,2014-06-01,Switzerland,Net Electricity Production,123.879,3975.0,0.0,108.203,4215.499,8.417,23.66,6.157,959945.0,41.88,77.25,16.21,70.55,13.14,0.1583,4091.62
3551,2014-06-01,United Kingdom,Net Electricity Production,2008.569,280.204,0.167,534.977,3814.706,990.789,0.5281,0.0,768781.0,36.17,86.53,15.13,79.83,14.02,0.08718,1805.97
3552,2014-06-01,United States,Net Electricity Production,5602.977,27968.28,0.0,2835.486,53385.634,15683.719,151.0,82.32,977132.0,3.821,9.641,23.05,60.73,18.94,0.119,46487.485
3553,2015-06-01,Argentina,Net Electricity Production,102.177,2736.168,0.0,0.975,2894.352,55.032,9.978,3.021,374939.0,132.0,181.7,12.28,62.98,9.629,0.04888,2792.175
3554,2015-06-01,Australia,Net Electricity Production,268.2634,1511.976,0.0,241.2286,2903.525,882.057,5.901,1.771,537758.0,117.3,169.3,12.56,59.26,16.42,0.02707,2635.2616
3555,2015-06-01,Austria,Net Electricity Production,303.671,4571.991,0.0,102.476,5214.816,236.673,36.9,8.461,841283.0,34.75,62.85,17.13,71.01,15.46,0.1584,4911.14
3556,2015-06-01,Belgium,Net Electricity Production,330.285,96.716,0.0,458.42,1215.45,330.029,17.23,2.454,881242.0,33.96,72.84,16.15,67.79,15.91,0.05675,885.1650000000001
3557,2015-06-01,Brazil,Net Electricity Production,5327.237,26147.814,0.0,2.834,33138.733,1660.848,117.7,57.95,631800.0,7.813,17.53,21.64,75.41,24.12,0.1073,27811.496
3558,2015-06-01,Bulgaria,Net Electricity Production,14.635,542.952,0.0,159.015,859.916,143.314,44.57,7.701,943068.0,8.53,25.42,18.64,69.3,18.93,0.1308,845.281
3559,2015-06-01,Canada,Net Electricity Production,637.913,27781.859,1.933,318.221,30158.842,1418.916,16.51,1.848,879049.0,35.97,68.22,16.28,70.56,9.772,0.08585,29518.996
3560,2015-06-01,Chile,Net Electricity Production,477.173,1599.324,0.0,76.521,2359.522,206.504,0.1232,0.0003324,355492.0,219.7,278.7,8.713,62.09,6.515,0.2604,1882.3490000000002
3561,2015-06-01,Colombia,Net Electricity Production,108.211,4136.213,0.0,0.697,4252.135,7.014,124.2,72.14,597844.0,18.68,36.1,22.11,85.53,24.02,0.5011,4143.924
3562,2015-06-01,Croatia,Net Electricity Production,4.709,368.299,0.0,6.894,443.637,63.735,93.26,32.12,1017734.0,2.01,9.418,20.79,66.2,21.1,0.06109,438.928
3563,2015-06-01,Cyprus,Net Electricity Production,3.782,0.0,0.0,15.368,38.31,19.16,182.5,92.78,1160330.0,0.0,0.0,24.09,71.36,23.6,0.005168,34.528
3564,2015-06-01,Czech Republic,Net Electricity Production,353.398,218.37,0.0,287.15,891.695,32.777,26.31,4.982,812376.0,36.41,68.59,16.59,68.71,16.26,0.09861,538.297
3565,2015-06-01,Denmark,Net Electricity Production,132.439,1.052,0.0,88.429,1215.536,993.616,0.0,0.0,879019.0,86.04,144.8,13.17,77.64,13.04,0.0829,1083.097
3566,2015-06-01,Estonia,Net Electricity Production,38.29,0.9,0.0,0.0,92.183,52.993,0.02857,0.0,880783.0,68.96,126.6,13.78,72.56,13.76,0.08532,53.893
3567,2015-06-01,Finland,Net Electricity Production,724.937,1705.628,0.0,1.313,2596.844,164.966,0.009296,0.0,753562.0,109.0,167.8,12.41,71.75,11.37,0.1508,1871.907
3568,2015-06-01,France,Net Electricity Production,180.371,5735.575,40.121,978.679,8215.781,1274.133,52.1,15.91,973496.0,11.17,32.09,18.67,66.36,18.49,0.07404,7988.387
3569,2015-06-01,Germany,Net Electricity Production,3828.987,2439.894,0.0,5066.464,15563.87,4223.255,21.09,3.408,797336.0,38.16,73.56,16.25,68.94,15.87,0.09342,11729.613000000001
3570,2015-06-01,Greece,Net Electricity Production,17.007,386.894,0.0,388.9,1130.445,337.644,123.1,45.19,1072340.0,0.1274,1.447,22.06,69.88,21.46,0.0612,1113.438
3571,2015-06-01,Hungary,Net Electricity Production,145.965,22.38,0.0,16.336,225.367,40.686,88.07,32.8,905577.0,2.551,13.15,20.5,60.88,20.59,0.05324,79.402
