Country,parameter,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23
Finland,Global horizontal irradiance (surface),22502,99096,300868,506145,691046,819972,750960,515016,266976,125370,32409,9873,21267,111939,340588,559510,734453,827306,711327,497416,257998,119064,27877,8772,20931,97005,310607,498105,768399,703300,688707,493286,254843,99058,25379,9051,21111,89932,366574,553431,787383,768148,708080,547680,298478,131243,29016,9004,22617,67552,301976,589207,672280,744114,804065,538795,333645,112623,24032,8685,19122,88749,279784,505862,629723,753562,636630,605249,292303,146911,27906,8960,21465,84095,287460,493117,760691,756611,665326,474836,287341,126334,30678,10014,22413,99081,305285,532616,793460,787973,686641,467187,239773,94505,28375,7883,19272,105431,325118,555840,875739,807781,830870,552845,293394,134755,24277,7785,22238,100756,283678,646081,672205,843733,727139,515219,303171,106657,25597,7940,19824,100185,301678,575605,849349,907866,692606,566053,295946,97384,27990,6144,18068,103194,310385,587692,659861,906025,828216,478754,276135,94738,28041,9969,22811,95842,340117,602835,771676,825615,699978,570550,262267,110778,22090,8563,19499,97754,297022,641438,828216,932406,657797,498606,280393
France,Global horizontal irradiance (surface),187014,308678,528069,807343,786251,877686,929646,742643,602704,384788,193842,156172,196893,304368,534951,837859,954518,857514,834419,783693,607342,411784,237612,145934,180576,367435,614712,653453,849532,846941,902476,838733,588507,340854,217430,156175,178624,330335,477996,674992,732175,855295,975518,840028,563283,346995,193569,184297,172476,303117,592465,720803,840882,967010,825832,733636,633336,390703,215817,142255,181528,323575,484447,769877,807145,973496,943593,778929,595016,370602,238439,186503,174894,287464,507975,708048,795218,788700,929609,852563,609134,400937,215660,197170,214497,310384,503841,817014,890568,971055,854148,783673,550705,391297,236982,150429,160234,331638,463803,725368,846003,919328,966997,818854,665728,406694,231612,148248,192486,389935,551562,736873,841027,979491,996876,820915,618286,329918,203615,166251,191955,306107,525831,784325,916421,875204,960161,810928,613643,323248,256865,138972,172112,333133,569974,809660,814115,881377,839832,755587,598967,407003,219187,164059,217466,322079,555242,724906,909865,946681,1056558,849230,591226,392100,222779,155592,185429,358506,493648,685367,873859,985163,890558,768029,654506
French Guiana,Global horizontal irradiance (surface),589024,609463,735607,647855,565856,621763,697603,759332,888057,911811,822680,648370,640793,624106,645884,698873,573953,662683,707344,880447,899198,816466,771712,737638,576314,555793,714945,614789,689735,712679,739451,835897,945093,917532,873521,720224,582468,548921,732442,667889,572884,669144,691310,811750,886341,853464,765414,593044,605530,545284,714316,700832,616990,619787,744031,808545,950459,926388,781389,677990,606401,617722,544761,681136,550359,634121,716954,784326,951271,941527,823253,633906,630879,573444,626429,599468,663966,665663,757472,847793,921702,928905,839182,628366,587371,593014,620845,645875,619059,603852,750747,911292,893814,859653,796537,580817,590552,505350,689011,600184,538692,599882,649214,857850,906172,918719,715906,556502,576611,657841,730550,651909,574629,629106,702158,805993,937898,893126,795250,607594,638080,655054,691838,532489,507338,603106,731982,820421,916294,901891,620202,666333,547718,548274,647647,552365,521321,675759,686492,783075,876829,833985,672944,508590,571177,495632,516650,591452,574365,610761,693509,824545,922327,859609,658795,556025,505638,464446,699846,640276,594132,700427,719107,901847,945439
French Polynesia,Global horizontal irradiance (surface),826804,819473,850009,847133,687394,600889,665942,753810,878499,975337,1024433,1091491,1031824,1006250,954932,847215,688948,636413,655075,791875,920721,963349,998701,1065180,995157,1000174,857369,741149,698801,605659,642552,751616,872178,971427,1068709,881818,913326,869561,912321,764953,668513,637690,594641,724209,822655,937250,968056,1001145,999326,918334,846042,791119,670484,625528,678529,756490,884943,962851,946169,940081,915413,1011769,900793,842082,700345,644293,644372,706404,841235,868037,974620,973941,898303,911843,927841,743134,613078,568289,637336,766342,903098,973496,978790,994761,940372,920841,879011,770787,672605,628366,669058,746357,898791,953593,1018175,983104,1005113,875345,922193,812486,720430,628593,661684,745166,842021,965528,1039356,1022541,1001828,967607,889477,794948,709517,595460,595955,783101,854002,934057,959800,835656,1016983,952453,917062,818936,676930,562121,625408,772317,922098,992992,1006754,1018375,1057045,987604,919667,819366,699936,622927,673596,752264,908745,940082,1005868,1045013,898859,1032984,977601,819291,715919,636643,662486,734483,892235,982656,860532,1075209,1008929,1007183,921264,798738,665819,631414,650405,735535,754426
French Southern Territories,Global horizontal irradiance (surface),879446,613223,516825,336987,239343,180695,214429,285843,524778,686729,799233,849196,838711,661696,512205,359044,238396,188414,209558,313278,486068,717481,882947,853592,843619,693102,477222,337076,227575,182379,207408,289410,489433,701038,800896,894377,883649,676738,476199,315469,251675,194757,208570,303865,548417,715291,816154,917592,723320,719556,515978,331915,236218,195106,206101,333004,519874,703989,806041,896430,811963,668681,532437,347825,228208,182726,208520,304441,502122,694078,835390,983983,851539,686028,465132,338105,236189,176317,209318,320034,471917,686956,824639,870744,858932,674936,493181,348241,231689,187735,215123,328851,524729,643081,851419,863846,823275,730794,511236,341290,244951,185788,203078,337400,469377,698333,754810,920550,829132,672438,540206,339427,228434,175165,210040,328766,510280,712290,902299,832007,822236,673614,515842,336514,234966,164136,219268,329757,518032,671515,876927,844365,814053,682771,528550,342379,233549,174040,201910,309209,516382,717531,844492,913854,807972,685091,516338,351516,220451,185799,214632,313605,481627,716727,804764,895926,857296,720402,460169,354967,227194,177843,213250,307879,492413
Gabon,Global horizontal irradiance (surface),682219,737016,761838,736590,669204,591281,576179,613615,627071,650243,643900,688187,700014,730788,769242,747042,672978,548277,591077,599870,642221,640078,661334,649485,650417,679641,738291,721035,665918,589943,595771,565508,636855,644828,671774,657273,681784,726296,733237,723197,681484,592668,562408,626876,626698,629694,666098,631351,661623,703598,733451,716224,639603,582041,602053,587765,604967,623089,640619,626533,723477,698273,734605,726506,663880,539054,538430,563697,596595,649359,618374,645514,706373,719728,706944,693277,658824,604111,620795,583301,621177,658830,637958,680510,712874,724666,763466,722238,682376,601494,561312,579660,617467,638679,642998,650087,697255,707391,754640,724711,628032,611840,588008,596576,628639,661248,653673,634136,694385,723148,781015,742477,650860,622148,582708,590565,634209,647196,642522,640628,710795,729375,744785,705412,685970,598130,589997,584625,622915,615530,636322,657777,682455,740080,713612,759763,654561,608443,617207,608437,662562,657936,674485,671347,744438,763715,797076,705452,636045,622512,603591,637902,622360,628127,605273,708183,706162,776738,764297,716982,691067,607791,589231,631149,608131
Gambia,Global horizontal irradiance (surface),828967,919751,1057268,1071876,1051029,929532,729658,707913,655749,793982,865898,763959,790683,940342,1037117,1072568,1070990,930172,803460,672685,740963,873092,869321,821580,845196,883565,1032038,1054348,1063127,944573,708300,654296,649377,829675,816635,799463,803808,940152,1033914,1090454,1075777,949066,788593,631515,722235,792693,806461,779008,841389,961670,1048007,1100136,1041848,975901,818295,684991,720526,828146,825179,778012,803265,922142,1023513,1089239,1054175,1004104,789660,658396,690535,759302,813140,759714,803459,923871,1036711,1071442,1061512,954401,704858,689709,707357,855729,815635,799807,844944,908296,1027048,1095150,1035965,942381,723188,685353,816768,897976,842438,814928,846295,887532,1034353,1096079,1099390,956391,705032,661641,690953,861289,802980,810727,810931,926286,1042364,1076512,1083853,1025764,769340,675936,717039,808961,854428,804197,829306,933771,1054157,1060306,1087776,930994,697786,646588,666260,841081,877219,810906,844683,904366,1051506,1093273,1082188,992596,829934,683914,772764,819722,828706,779180,823540,950077,1045202,1092270,1051369,926026,693252,656067,686549,813433,846360,788277,830779,927319,1046116,1073194,1026187,951724,807445,704641,780378
Georgia,Global horizontal irradiance (surface),726847,972687,1252924,1674494,1803283,1954055,1943535,1713092,1457544,1103795,880553,714708,731250,956596,1291250,1588477,1824024,1902386,1863139,1730701,1330289,1101147,800436,662100,728326,950282,1348449,1780522,1771336,1877744,1877188,1595014,1394448,1097505,797982,587719,691880,945696,1344855,1588590,1833573,1805722,1582704,1569986,1329717,1086519,786085,652798,751058,1016626,1292481,1569680,1824637,1898380,1841313,1784942,1250478,1150768,817030,605721,740681,989861,1180045,1443756,1810145,1914903,1883315,1668930,1359641,935324,736753,589582,688972,1016918,1316073,1694421,1792147,1896456,1853338,1734527,1365918,1108954,871512,592521,745157,1039690,1385249,1694275,1723329,1737892,1887465,1729089,1455166,1059460,825511,602435,746308,863488,1251780,1704356,1665791,1935661,1839070,1634347,1388579,1101124,702723,533068,741628,841727,1342350,1609278,1901866,1868232,1840083,1704245,1460701,1082511,860782,632229,707867,902052,1206513,1684936,1833422,1905062,1862752,1665118,1334188,1132485,772018,683474,715386,886618,1298147,1665047,1919546,1866156,1796148,1682815,1312207,1051777,869261,614420,763020,1004833,1317007,1725448,1793017,1883071,1812343,1715926,1415877,1128701,760444,629569,757541,925188,1269326,1566064,1716420,1780722,1909001,1784861,1417450
Germany,Global horizontal irradiance (surface),129073,231205,429648,725648,606280,856005,876738,576164,433456,293227,126284,95711,120322,244325,481070,734657,869417,810495,682087,652306,496492,318655,185369,81959,119756,236271,455516,637723,835022,736375,776248,727415,488406,284230,139542,93347,108866,216776,438692,592620,646094,798241,890250,694711,417665,275671,124171,97677,121894,260428,487863,650797,731320,860383,809465,659138,452902,275853,153991,77404,111964,265182,437601,717246,750366,797336,831298,720445,454590,263670,152927,101925,119693,218573,389635,663360,799566,793165,786878,700950,540317,234525,148810,103089,144046,239313,436063,637121,778103,840666,740094,669182,451059,264126,124559,85440,109184,284807,407117,730016,896441,805186,924058,736669,525770,323957,168371,79788,117781,283955,389336,717436,733547,961226,826547,712208,480178,277619,140620,99880,122541,216964,466522,805757,817075,802205,777386,697954,519427,240370,158884,85574,109978,261877,454311,682017,749554,872100,734460,608607,491041,288080,125994,80179,112939,231801,530013,643697,822190,908309,842199,742259,472340,305491,159098,90384,107977,238932,378630,584853,837331,961350,789518,643639,580775
Ghana,Global horizontal irradiance (surface),851395,867584,893395,871632,802812,674199,660312,646232,649611,739139,780978,806344,869924,823344,899522,885792,814740,715590,657349,624518,725837,745448,812083,852756,871082,848901,926264,860303,767502,683149,620916,635594,680641,753206,779657,801091,871837,896168,847574,891447,794067,699277,635122,620547,696133,785281,766509,817601,812687,864363,876507,891041,801530,694170,648634,635371,681602,751379,768868,806134,886585,819831,880240,910899,824982,690496,678103,631530,691138,758637,800586,878325,885170,932378,857404,870105,787768,685968,659564,658068,678361,784671,812779,812251,857460,881976,896508,883212,818039,677521,666498,629376,687639,814820,796002,801454,877023,849732,866737,878945,780122,698508,653558,632141,674737,762415,801624,834526,838594,861547,895738,873913,792704,690486,651936,667941,675256,650777,818184,824774,892333,948221,847925,919251,846596,706199,613831,715988,679371,784498,835022,796901,851470,904780,880452,944322,892282,792476,681605,633309,725473,809288,817986,843010,892517,911887,904501,863586,841639,724626,688334,657311,648222,804464,842855,835613,880921,911631,886181,863632,837856,656226,669609,618636,707427
Greece,Global horizontal irradiance (surface),307412,458776,688545,913210,1033333,1070600,1088683,1017765,756348,466896,390441,293453,333019,431138,660030,838828,996978,1114425,1144136,1017957,823012,535693,397972,300993,353759,428601,716915,878590,993410,1181421,1147226,1019745,803881,564272,353563,284165,344542,450475,650178,920430,1030283,1124860,1108058,1018484,810301,574452,357970,300393,328137,464097,690332,828337,999165,1095783,1112434,1005865,757252,522606,347997,277321,347531,461542,586889,904619,1037945,1072340,1133656,989177,752060,504617,425974,342713,344044,494216,664071,955366,996880,1124870,1120254,982161,752020,519425,368071,325249,329078,479183,705842,921467,1004387,1102635,1123058,1019045,812697,592979,371447,309211,357726,411135,672918,958853,1000634,1049950,1090991,983842,769628,551535,352745,289504,319398,475559,714820,845666,987224,1115661,1092351,1029279,810845,582661,354858,292029,368174,508572,666411,848242,1047107,1112572,1114955,994958,798538,570606,377013,272428,338297,511919,688074,872886,1075810,1122057,1129106,1022945,780945,505706,358864,291788,363941,478924,685003,908796,1062095,1105357,1133379,958686,799864,594452,379343,292604,352325,523244,693256,856213,897997,1062558,1150208,989802,752607
Greenland,Global horizontal irradiance (surface),5581,52656,259558,652001,1024460,1192894,1108789,692659,318209,89817,12643,2031,6311,48054,250701,643659,1057955,1263878,1085690,732017,345219,96053,13367,2175,5883,51964,247485,638132,1059712,1203086,1046206,702858,333567,87667,11598,2128,6229,50665,261018,664998,1055889,1228384,1090385,710065,321552,92546,12021,2209,6081,50633,250363,641920,1067449,1209064,1068421,716948,325434,94891,12900,2150,6300,51963,247515,645642,1063176,1278156,1139748,720931,326795,93551,13615,2224,6026,48897,255288,630957,1040386,1207430,1135286,721486,337354,81260,11128,2124,6095,49129,259763,651564,1027467,1244629,1112047,705319,322369,87518,11661,2001,6368,48881,253573,644920,1042601,1185302,1049041,708173,342480,96770,12848,2062,6296,49252,248473,604302,1056516,1208591,1111233,752808,342530,94661,11633,2162,6246,54463,258186,641237,1050538,1176096,1050927,690019,343216,82258,11570,2054,6649,50894,249048,638082,1075746,1225789,1035546,675811,342439,99101,12029,2071,5917,48588,249783,623393,1070399,1208160,1050441,703831,294640,88339,11237,2441,6021,46749,269152,648730,1033839,1181279,1041406,700245,339950
Grenada,Global horizontal irradiance (surface),822130,914505,989260,902241,915682,888672,825748,867031,823777,801552,732782,707213,782918,832167,924666,930918,924847,868260,846079,892767,889401,786227,683527,719778,769396,881730,846483,951626,857644,935832,912585,815034,925230,823487,806026,724019,804742,893985,967622,948999,937803,888210,957127,913776,898932,796413,771411,728879,801499,882846,966047,974794,987465,943365,892630,889984,892617,819940,750160,763371,770771,893762,965657,1002672,976384,948837,912611,921341,903866,838834,751208,734178,799125,901225,979166,975713,886988,889959,924195,935411,875290,849504,615842,743494,784261,885351,950959,999951,946798,815670,873331,862188,820224,752720,767520,700240,755405,870180,938563,971559,979236,942257,901716,912233,884682,787027,766758,805419,838547,904164,973866,1009212,972283,870880,896546,922271,906483,845042,760549,747786,796194,862212,964200,1017851,987114,937414,920951,871457,923437,808707,757335,772976,789995,862586,918588,950443,941488,878978,881391,892041,935936,868710,811587,734053,818466,822833,949347,950400,976946,872185,911181,890127,860273,733723,703155,757701,773042,891946,979048,930664,971664,898062,839555,888716,967336
Guadeloupe,Global horizontal irradiance (surface),754524,875102,954009,982192,968772,958041,933036,943841,887180,735740,724573,667287,739297,836124,951064,935898,887276,959016,898277,863231,862731,845426,706463,636275,757772,856189,917811,986919,896422,1017291,980779,873723,930986,780409,780719,703199,734973,869476,969629,948086,940410,953745,985051,950383,905247,808886,763211,686357,756276,831247,990279,1016957,995597,1010690,994270,921410,886941,827378,707664,705513,768465,835776,937952,1005649,1018391,989381,1005277,937099,947631,836499,727192,711203,739657,852715,914775,970488,940332,990077,975305,965474,893320,811969,674743,713622,769850,863823,947024,956427,969672,947642,982614,954615,809090,829956,771051,711232,734738,831356,969532,1001564,1019973,984279,990324,974003,919097,840974,732883,719534,733932,845992,959769,1005106,935345,974587,955622,938756,933243,849560,770868,711770,733837,817917,944652,1031162,1030020,1012005,985670,963473,920032,778585,695044,726078,745615,839589,953695,989453,1029575,914873,973748,967831,950696,828333,785567,716744,753136,837682,950352,998228,994118,1006138,954681,963833,861529,811468,727349,735618,734020,841699,963769,1008368,1017311,986312,955435,946940,950014
